player_id,bet_frequency,stake_variance,chasing_ratio,session_duration_avg,loss_streak_response,deposit_frequency,time_of_day_skew,withdrawal_ratio,self_excl_attempts,total_bet_amd,total_deposit,total_withdrawal,risk_level,risk_label
P00755,5.483,754.3,0.924,14.084,0.959,1.0,0.043,1.107,0,218437,103000,114000.0,recreational,0
P00756,33.483,1640.4,1.447,36.77,1.35,3.5,0.082,1.459,0,1712990,355000,518000.0,regular,0
P00757,138.289,3903.6,1.968,67.364,1.684,0.5,0.289,0.0,0,10062754,30000,0.0,at_risk,1
P00758,4.122,880.4,1.202,15.367,0.833,0.5,0.047,1.235,0,186067,34000,42000.0,recreational,0
P00759,30.217,1546.6,1.705,33.36,1.78,2.167,0.117,0.76,0,1572044,254000,193000.0,regular,0
P00760,4.433,300.8,1.375,13.805,1.0,0.333,0.088,1.0,0,65300,9000,9000.0,recreational,0
P00761,12.211,535.1,1.941,35.397,1.713,0.667,0.134,2.938,0,213597,16000,47000.0,regular,0
P00762,3.383,1124.9,1.242,15.154,0.946,0.167,0.092,0.633,0,161600,30000,19000.0,recreational,0
P00763,32.083,2024.0,1.688,34.55,1.406,2.5,0.118,1.056,0,1733234,250000,264000.0,regular,0
P00764,2.839,197.9,1.431,16.473,1.0,0.167,0.0,1.0,0,25100,4000,4000.0,recreational,0
P00765,0.506,640.7,1.202,13.341,1.0,0.333,0.0,0.0,0,14648,12000,0.0,recreational,0
P00766,119.778,3597.2,1.859,69.675,1.576,0.333,0.338,0.0,0,8330662,45000,0.0,at_risk,1
P00767,2.722,301.0,1.185,14.287,1.0,0.333,0.086,1.188,0,38100,32000,38000.0,recreational,0
P00768,8.75,1085.2,1.318,14.974,1.064,0.5,0.076,1.688,0,394674,48000,81000.0,recreational,0
P00769,25.628,1540.3,1.712,34.398,2.061,1.167,0.131,2.688,0,1330199,93000,250000.0,regular,0
P00770,231.311,8309.9,2.075,71.19,1.923,0.167,0.25,0.0,0,29651400,32000,0.0,at_risk,1
P00771,3.072,141.2,1.193,17.043,3.5,0.167,0.177,0.625,0,25100,8000,5000.0,recreational,0
P00772,17.617,1682.5,1.434,34.424,1.525,1.5,0.097,0.839,0,939164,155000,130000.0,regular,0
P00773,48.572,2659.1,1.666,34.178,1.475,2.333,0.11,1.584,0,4221473,399000,632000.0,regular,0
P00774,109.278,396.6,1.672,71.861,1.503,12.0,0.364,0.0,0,1042480,199000,0.0,at_risk,1
P00775,3.733,1093.2,1.565,14.526,1.0,0.333,0.083,0.88,0,175200,25000,22000.0,recreational,0
P00776,1.594,215.4,1.481,17.128,0.286,0.333,0.171,0.5,0,15400,10000,5000.0,recreational,0
P00777,32.978,1530.3,1.596,34.229,1.581,1.5,0.118,1.944,0,1692670,197000,383000.0,regular,0
P00778,34.728,1343.2,1.693,34.585,2.186,3.0,0.155,1.496,0,1425291,226000,338000.0,regular,0
P00779,5.289,754.9,1.487,13.827,2.0,0.333,0.007,1.714,0,190600,14000,24000.0,recreational,0
P00780,3.383,1098.0,1.553,14.796,1.538,0.167,0.126,1.476,0,162200,21000,31000.0,recreational,0
P00781,1.517,867.5,0.943,11.71,1.0,0.167,0.077,0.0,0,63100,12000,0.0,recreational,0
P00782,27.767,499.3,1.684,35.001,1.671,1.333,0.148,1.727,0,482371,55000,95000.0,regular,0
P00783,23.878,1624.3,1.519,34.559,1.39,1.333,0.098,1.382,0,1191656,102000,141000.0,regular,0
P00784,4.628,1876.7,1.102,16.03,1.0,0.333,0.025,0.833,0,416517,90000,75000.0,recreational,0
P00785,3.072,946.5,1.181,15.037,1.0,0.333,0.013,1.0,0,142400,33000,33000.0,recreational,0
P00786,3.656,310.0,1.579,16.144,2.333,0.333,0.085,0.714,0,52249,14000,10000.0,recreational,0
P00787,17.578,323.3,1.625,34.847,2.036,0.833,0.173,2.0,0,179528,15000,30000.0,regular,0
P00788,2.722,757.6,1.24,16.805,1.192,0.5,0.114,0.824,0,119700,85000,70000.0,recreational,0
P00789,2.45,1380.3,1.439,16.165,0.308,0.5,0.048,0.582,0,184571,122000,71000.0,recreational,0
P00790,3.228,386.4,1.273,16.232,1.0,0.167,0.0,1.8,0,49800,5000,9000.0,recreational,0
P00791,31.306,1222.5,1.631,34.052,1.454,2.167,0.106,1.337,0,1281706,187000,250000.0,regular,0
P00792,3.85,689.3,1.371,15.826,1.0,0.333,0.091,1.056,0,141100,18000,19000.0,recreational,0
P00793,2.683,240.6,1.417,16.038,1.0,0.167,0.043,1.0,0,27200,4000,4000.0,recreational,0
P00794,1.206,204.9,2.021,9.918,1.0,0.333,0.0,0.857,0,10100,7000,6000.0,recreational,0
P00795,360.656,11632.7,2.359,132.099,1.882,1.333,0.439,0.0,1,41260109,103000,0.0,problem,1
P00796,0.972,2304.4,0.949,19.398,1.0,0.5,0.0,0.0,0,77400,75000,0.0,recreational,0
P00797,4.433,999.7,1.47,13.86,0.771,0.333,0.0,0.475,0,199878,40000,19000.0,recreational,0
P00798,1.789,628.5,1.327,16.822,1.0,0.333,0.109,1.483,0,61800,29000,43000.0,recreational,0
P00799,1.556,220.5,1.092,13.31,1.0,0.333,0.0,0.857,0,14400,7000,6000.0,recreational,0
P00800,24.539,2157.2,1.545,32.288,1.68,1.0,0.1,1.631,0,1702646,130000,212000.0,regular,0
P00801,28.156,1507.6,1.594,35.065,1.384,1.833,0.156,0.633,0,1416186,199000,126000.0,regular,0
P00802,3.189,1273.0,1.427,13.544,0.75,0.5,0.061,1.327,0,157300,49000,65000.0,recreational,0
P00803,37.022,1520.3,1.705,36.504,1.395,1.5,0.145,2.108,0,1846703,166000,350000.0,regular,0
P00804,4.9,1608.9,1.352,15.953,1.304,0.333,0.024,0.686,0,379200,102000,70000.0,recreational,0
P00805,97.922,2614.7,1.88,71.101,1.601,0.5,0.355,0.0,0,5429251,29000,0.0,at_risk,1
P00806,4.9,829.3,1.336,14.427,1.0,0.667,0.063,0.0,0,209402,33000,0.0,recreational,0
P00807,3.928,801.3,1.327,13.523,3.356,0.333,0.03,0.698,0,161500,63000,44000.0,recreational,0
P00808,19.6,3321.4,1.706,40.112,1.193,1.167,0.129,1.216,0,1999040,185000,225000.0,regular,0
P00809,175.039,4665.7,1.865,68.949,1.757,1.667,0.259,0.0,0,10378857,138000,0.0,at_risk,1
P00810,2.839,152.8,1.296,16.48,1.0,0.167,0.0,2.25,0,25800,4000,9000.0,recreational,0
P00811,27.922,1572.5,1.508,32.833,1.485,1.333,0.135,1.52,0,1405811,148000,225000.0,regular,0
P00812,43.478,1598.5,1.579,34.257,1.451,2.833,0.068,1.131,0,2188841,260000,294000.0,regular,0
P00813,24.617,1545.5,1.691,34.853,1.32,0.833,0.071,1.155,0,1236805,110000,127000.0,regular,0
P00814,2.917,833.4,1.252,15.404,0.5,0.333,0.093,0.0,0,120650,64000,0.0,recreational,0
P00815,0.311,1174.8,1.334,8.387,1.0,0.333,0.0,0.0,0,10580,14000,0.0,recreational,0
P00816,2.061,1407.2,1.594,14.009,1.0,0.333,0.019,0.978,0,110860,45000,44000.0,recreational,0
P00817,1.089,849.7,1.885,10.71,1.0,0.167,0.179,0.0,0,48000,13000,0.0,recreational,0
P00818,26.911,1702.2,1.613,36.241,1.233,2.0,0.082,0.821,0,1427772,251000,206000.0,regular,0
P00819,2.567,905.4,1.446,15.789,1.269,0.333,0.0,0.0,0,113800,23000,0.0,recreational,0
P00820,4.433,1165.6,1.181,15.573,1.203,0.333,0.061,0.844,0,215400,32000,27000.0,recreational,0
P00821,4.006,791.2,1.151,15.221,1.314,0.167,0.0,0.857,0,172800,21000,18000.0,recreational,0
P00822,15.283,1662.3,1.528,31.778,1.53,0.833,0.226,1.109,0,783962,92000,102000.0,regular,0
P00823,3.617,1420.9,1.048,14.459,1.0,0.333,0.075,0.885,0,258800,87000,77000.0,recreational,0
P00824,34.067,236.3,1.49,35.189,1.39,4.667,0.155,0.41,0,243367,83000,34000.0,regular,0
P00825,2.683,204.1,1.67,15.359,1.333,0.333,0.043,0.0,0,23900,6000,0.0,recreational,0
P00826,2.372,1074.7,1.531,12.861,0.606,0.167,0.0,0.0,0,100700,11000,0.0,recreational,0
P00827,28.661,2007.7,1.58,35.097,1.32,3.667,0.145,1.034,0,1918931,465000,481000.0,regular,0
P00828,6.222,1190.7,1.33,14.686,1.739,0.333,0.012,1.286,0,367700,42000,54000.0,recreational,0
P00829,23.528,1722.7,1.635,35.939,1.283,1.167,0.149,1.237,0,1066978,93000,115000.0,regular,0
P00830,2.256,913.5,1.391,15.208,1.0,0.333,0.121,0.784,0,97600,51000,40000.0,recreational,0
P00831,0.272,722.1,1.267,12.372,0.844,0.167,0.0,0.0,0,14100,45000,0.0,recreational,0
P00832,0.894,133.5,1.917,11.81,1.0,0.167,0.043,0.0,0,6100,3000,0.0,recreational,0
P00833,129.617,1412.8,1.855,70.436,1.688,1.0,0.3,0.0,0,3166437,43000,0.0,at_risk,1
P00834,2.333,214.6,1.659,16.142,1.0,0.5,0.133,1.056,0,23100,18000,19000.0,recreational,0
P00835,5.172,268.0,1.128,16.723,1.0,0.333,0.045,0.857,0,48700,7000,6000.0,recreational,0
P00836,2.45,1385.5,1.005,15.3,0.667,0.333,0.0,0.667,0,154672,48000,32000.0,recreational,0
P00837,380.217,22881.4,2.278,131.458,1.908,1.167,0.468,0.0,0,58513058,130000,0.0,problem,1
P00838,30.217,1700.3,1.715,31.494,1.727,1.667,0.093,0.971,0,1502353,172000,167000.0,regular,0
P00839,8.05,617.8,1.407,37.392,1.422,0.667,0.179,0.455,0,154983,22000,10000.0,regular,0
P00840,0.467,651.3,0.858,19.677,1.0,0.167,0.0,0.0,0,18800,26000,0.0,recreational,0
P00841,4.978,1055.8,1.16,14.681,0.174,0.667,0.008,0.765,0,226660,34000,26000.0,recreational,0
P00842,8.517,1284.7,1.354,36.503,1.765,1.0,0.233,0.748,0,388364,103000,77000.0,regular,0
P00843,37.606,1466.3,1.583,34.106,1.363,3.5,0.131,0.984,0,1927173,321000,316000.0,regular,0
P00844,17.422,1626.4,1.85,33.386,1.415,1.167,0.107,1.411,0,863543,112000,158000.0,regular,0
P00845,35.233,329.9,1.579,34.093,1.434,1.5,0.111,2.065,0,373846,46000,95000.0,regular,0
P00846,35.622,1770.9,1.544,35.004,1.69,2.167,0.12,1.268,0,1888510,209000,265000.0,regular,0
P00847,3.928,191.5,1.347,14.71,1.333,0.167,0.069,0.0,0,33800,3000,0.0,recreational,0
P00848,2.761,861.4,1.355,15.643,1.0,0.167,0.0,0.0,0,118200,17000,0.0,recreational,0
P00849,83.144,390.6,1.61,70.39,1.483,11.167,0.322,0.0,0,772256,176000,0.0,at_risk,1
P00850,1.867,196.1,1.312,14.297,1.0,0.167,0.0,0.714,0,18400,7000,5000.0,recreational,0
P00851,4.667,118.6,1.516,14.528,1.0,0.333,0.05,0.6,0,26800,5000,3000.0,recreational,0
P00852,6.106,775.7,1.266,15.151,1.633,0.5,0.019,0.717,0,250700,46000,33000.0,recreational,0
P00853,1.75,884.4,1.298,18.873,1.0,0.333,0.267,0.886,0,84900,35000,31000.0,recreational,0
P00854,48.3,548.9,1.7,36.636,1.5,2.333,0.11,1.8,0,859369,95000,171000.0,regular,0
P00855,21.817,613.1,1.47,35.873,1.275,1.667,0.162,1.189,0,362606,74000,88000.0,regular,0
P00856,4.317,775.0,1.361,16.366,1.999,0.5,0.045,0.0,0,189000,29000,0.0,recreational,0
P00857,2.722,197.5,1.418,17.466,2.042,0.167,0.014,0.0,0,25800,5000,0.0,recreational,0
P00858,4.589,178.9,1.429,13.386,2.25,0.333,0.11,0.0,0,40100,4000,0.0,recreational,0
P00859,24.733,1505.1,1.44,34.855,1.207,1.5,0.14,0.696,0,1234566,158000,110000.0,regular,0
P00860,3.461,280.0,1.635,15.536,1.0,0.167,0.146,0.6,0,33100,5000,3000.0,recreational,0
P00861,6.222,1027.3,1.213,15.676,1.734,0.833,0.062,1.13,0,290900,77000,87000.0,recreational,0
P00862,3.772,978.7,1.378,14.363,1.462,0.333,0.082,1.013,0,177500,75000,76000.0,recreational,0
P00863,1.478,302.7,1.994,17.784,1.0,0.167,0.0,1.429,0,22700,7000,10000.0,recreational,0
P00864,2.683,506.9,1.353,14.575,1.222,0.333,0.159,0.356,0,88300,45000,16000.0,recreational,0
P00865,17.111,555.9,1.566,34.578,1.952,0.833,0.114,1.075,0,293851,40000,43000.0,regular,0
P00866,5.911,1542.6,1.376,18.464,0.486,0.5,0.033,0.271,0,451927,85000,23000.0,recreational,0
P00867,1.867,1014.8,0.998,14.198,1.294,0.167,0.0,0.837,0,106300,43000,36000.0,recreational,0
P00868,4.278,705.3,1.179,16.888,1.192,0.167,0.055,0.0,0,150600,11000,0.0,recreational,0
P00869,4.2,782.8,1.715,16.279,1.75,0.167,0.019,1.609,0,160500,23000,37000.0,recreational,0
P00870,0.311,1308.1,1.859,16.531,1.0,0.167,0.0,0.0,0,14900,16000,0.0,recreational,0
P00871,27.339,359.6,1.64,33.809,1.561,1.0,0.165,1.737,0,284738,19000,33000.0,regular,0
P00872,4.006,1125.7,1.277,16.388,0.1,0.5,0.049,0.177,0,157314,62000,11000.0,recreational,0
P00873,33.95,3415.8,1.705,34.161,1.507,1.5,0.1,2.755,0,3170849,257000,708000.0,regular,0
P00874,0.428,903.8,0.994,20.792,1.0,0.167,0.0,0.0,0,19700,6000,0.0,recreational,0
P00875,40.639,1713.7,1.577,35.001,1.334,2.333,0.125,1.037,0,2129401,267000,277000.0,regular,0
P00876,1.517,289.6,1.484,17.141,1.0,0.167,0.0,0.0,0,23700,3000,0.0,recreational,0
P00877,2.411,257.8,1.712,14.858,0.771,0.167,0.016,0.0,0,34400,3000,0.0,recreational,0
P00878,0.311,932.0,1.0,19.237,1.0,0.167,0.0,0.0,0,12400,9000,0.0,recreational,0
P00879,0.894,1369.8,1.107,13.811,1.0,0.333,0.0,0.922,0,66900,128000,118000.0,recreational,0
P00880,5.561,782.9,1.319,17.014,1.0,0.667,0.042,1.464,0,200900,28000,41000.0,recreational,0
P00881,30.722,2568.2,1.627,35.914,1.398,1.0,0.159,1.954,0,2588546,284000,555000.0,regular,0
P00882,2.139,835.9,1.272,16.604,1.0,0.167,0.0,0.0,0,91200,16000,0.0,recreational,0
P00883,131.678,753.1,1.856,69.304,1.621,0.667,0.284,0.0,0,1862021,25000,0.0,at_risk,1
P00884,24.811,1552.1,1.644,33.525,1.582,1.667,0.122,1.641,0,1234969,170000,279000.0,regular,0
P00885,3.228,1071.8,1.161,15.832,0.571,0.167,0.036,0.0,0,146700,27000,0.0,recreational,0
P00886,15.361,599.0,1.667,37.057,1.925,1.667,0.063,0.898,0,289011,59000,53000.0,regular,0
P00887,2.994,835.2,1.06,14.581,1.0,0.167,0.0,0.0,0,130700,13000,0.0,recreational,0
P00888,4.589,1048.6,1.186,16.449,1.583,0.167,0.051,0.75,0,201500,24000,18000.0,recreational,0
P00889,2.45,1165.2,1.704,16.415,1.0,0.333,0.048,0.0,0,112500,21000,0.0,recreational,0
P00890,18.939,1452.2,1.385,37.668,1.24,1.333,0.092,0.847,0,942924,131000,111000.0,regular,0
P00891,1.633,1628.5,1.289,13.575,1.0,0.167,0.286,0.0,0,112700,6000,0.0,recreational,0
P00892,5.328,1049.9,1.353,14.632,0.973,0.167,0.051,1.0,0,265400,14000,14000.0,recreational,0
P00893,5.522,1356.2,1.526,18.361,1.12,0.167,0.127,1.97,0,404900,33000,65000.0,recreational,0
P00894,2.528,410.2,1.414,16.059,1.5,0.167,0.062,2.0,0,44700,4000,8000.0,recreational,0
P00895,1.672,1037.5,1.386,12.474,2.667,0.167,0.0,0.868,0,72800,38000,33000.0,recreational,0
P00896,0.778,323.6,1.236,13.932,1.375,0.167,0.15,0.562,0,12900,16000,9000.0,recreational,0
P00897,24.811,1673.9,1.709,36.284,1.724,1.667,0.13,1.598,0,1277159,229000,366000.0,regular,0
P00898,7.117,856.4,1.287,14.925,0.591,0.167,0.06,0.0,0,301500,13000,0.0,recreational,0
P00899,4.317,1179.0,1.443,15.766,1.506,0.167,0.081,1.125,0,200400,16000,18000.0,recreational,0
P00900,151.2,10132.8,2.191,125.96,1.639,3.667,0.456,0.0,0,18909877,348000,0.0,problem,1
P00901,154.156,4123.2,1.979,69.534,1.813,0.667,0.276,0.0,0,11250627,64000,0.0,at_risk,1
P00902,2.839,991.4,1.154,14.341,0.6,0.167,0.014,0.0,0,118800,17000,0.0,recreational,0
P00903,1.4,264.6,1.003,19.555,1.0,0.167,0.0,0.0,0,19900,10000,0.0,recreational,0
P00904,2.217,167.4,1.154,11.374,1.0,0.333,0.14,1.0,0,17200,6000,6000.0,recreational,0
P00905,130.044,392.1,1.659,71.59,1.583,16.167,0.272,0.0,0,1225060,253000,0.0,at_risk,1
P00906,3.656,210.4,1.304,14.989,1.0,0.333,0.011,0.857,0,34200,7000,6000.0,recreational,0
P00907,4.667,193.4,1.09,14.775,1.0,0.333,0.042,0.8,0,43900,5000,4000.0,recreational,0
P00908,4.511,809.8,1.172,14.202,1.325,0.5,0.009,0.0,0,194133,25000,0.0,recreational,0
P00909,4.472,165.3,1.046,14.284,0.429,0.5,0.052,0.0,0,39100,6000,0.0,recreational,0
P00910,2.294,808.1,1.252,16.011,1.0,0.5,0.068,0.0,0,100500,42000,0.0,recreational,0
P00911,32.356,222.6,1.444,35.593,1.465,3.167,0.157,0.396,0,234095,48000,19000.0,regular,0
P00912,1.983,154.0,1.42,15.381,1.0,0.333,0.0,0.375,0,13741,8000,3000.0,recreational,0
P00913,4.589,1018.6,1.258,15.875,0.754,0.667,0.017,0.879,0,209700,99000,87000.0,recreational,0
P00914,19.056,302.3,1.685,34.87,1.444,1.0,0.041,1.35,0,195827,20000,27000.0,regular,0
P00915,0.506,175.0,1.611,10.983,1.0,0.167,0.385,0.0,0,4300,5000,0.0,recreational,0
P00916,1.711,253.7,2.121,14.401,1.0,0.333,0.023,1.222,0,16400,9000,11000.0,recreational,0
P00917,0.389,914.3,1.51,19.151,1.0,0.167,0.0,0.0,0,20400,16000,0.0,recreational,0
P00918,33.989,320.7,1.715,34.59,1.487,2.167,0.098,2.0,0,352251,50000,100000.0,regular,0
P00919,1.906,266.9,1.272,18.611,1.0,0.167,0.102,1.333,0,26500,6000,8000.0,recreational,0
P00920,22.206,1682.2,1.682,37.518,1.735,0.833,0.105,0.865,0,1155873,200000,173000.0,regular,0
P00921,4.783,254.5,1.554,14.425,1.0,0.333,0.065,0.0,0,47770,10000,0.0,recreational,0
P00922,3.383,954.0,1.492,16.453,1.0,0.333,0.0,1.82,0,146600,50000,91000.0,recreational,0
P00923,0.311,103.5,1.125,19.502,1.0,0.167,0.0,0.0,0,1800,2000,0.0,recreational,0
P00924,2.022,760.0,1.089,15.354,1.462,0.333,0.077,0.0,0,80373,36000,0.0,recreational,0
P00925,2.178,991.7,1.166,15.811,1.0,0.5,0.018,0.0,0,97100,40000,0.0,recreational,0
P00926,21.389,1634.1,1.595,35.765,1.191,1.5,0.064,0.776,0,1099933,174000,135000.0,regular,0
P00927,4.433,271.4,1.214,14.259,1.0,0.167,0.053,1.5,0,66400,4000,6000.0,recreational,0
P00928,3.967,1730.9,1.347,18.182,0.794,0.333,0.0,0.444,0,300457,72000,32000.0,recreational,0
P00929,126.817,3945.6,2.057,71.204,2.012,0.667,0.285,0.0,0,9224785,140000,0.0,at_risk,1
P00930,2.761,977.7,1.314,14.472,1.0,0.5,0.0,0.6,0,127885,35000,21000.0,recreational,0
P00931,1.906,1485.8,1.312,17.313,1.0,0.333,0.0,0.661,0,133300,62000,41000.0,recreational,0
P00932,7.583,944.4,1.228,14.41,1.376,1.0,0.097,0.519,0,332800,106000,55000.0,recreational,0
P00933,1.944,864.8,1.208,13.954,1.0,0.167,0.0,0.0,0,84200,31000,0.0,recreational,0
P00934,295.478,683.6,1.747,129.708,1.593,50.333,0.403,0.0,0,3963293,869000,0.0,problem,1
P00935,458.928,16493.9,2.198,130.129,2.023,12.333,0.416,0.0,0,60205854,1201000,0.0,problem,1
P00936,1.828,169.8,1.729,14.965,1.0,0.333,0.106,1.25,0,17200,4000,5000.0,recreational,0
P00937,153.611,5108.4,1.883,69.328,1.756,0.833,0.279,0.0,0,11339734,88000,0.0,at_risk,1
P00938,3.811,1510.9,1.164,14.506,1.0,0.167,0.112,1.083,0,276700,24000,26000.0,recreational,0
P00939,600.794,4899.7,2.195,132.787,1.959,0.333,0.401,0.0,0,27780099,13000,0.0,problem,1
P00940,20.65,1684.2,1.62,38.758,1.48,2.0,0.081,1.245,0,1075421,204000,254000.0,regular,0
P00941,0.35,122.5,1.167,11.543,1.0,0.167,0.0,0.0,0,2400,2000,0.0,recreational,0
P00942,3.694,1685.6,1.328,17.333,1.93,0.167,0.084,3.167,0,321600,18000,57000.0,recreational,0
P00943,27.572,528.8,1.557,37.016,1.952,1.333,0.118,1.469,0,472357,49000,72000.0,regular,0
P00944,6.222,1133.5,1.31,12.089,1.011,0.167,0.044,0.543,0,288100,35000,19000.0,recreational,0
P00945,1.672,536.9,1.21,16.399,0.714,0.333,0.0,0.0,0,52400,21000,0.0,recreational,0
P00946,2.956,1829.2,1.249,15.723,0.127,0.5,0.079,0.0,0,271658,76000,0.0,recreational,0
P00947,0.272,1042.4,0.26,17.124,1.0,0.167,0.0,0.0,0,11900,20000,0.0,recreational,0
P00948,2.606,727.3,1.022,13.547,1.0,0.333,0.045,0.784,0,114500,37000,29000.0,recreational,0
P00949,4.2,914.1,1.218,16.062,0.846,0.333,0.083,0.846,0,194800,39000,33000.0,recreational,0
P00950,23.994,519.2,1.527,36.251,1.472,1.667,0.175,1.146,0,395700,48000,55000.0,regular,0
P00951,2.956,1007.7,1.315,18.015,1.0,0.667,0.158,0.302,0,140762,86000,26000.0,recreational,0
P00952,4.822,918.1,1.279,17.658,0.64,0.333,0.008,0.0,0,205237,27000,0.0,recreational,0
P00953,1.983,214.8,1.193,16.02,1.0,0.333,0.0,0.5,0,16961,12000,6000.0,recreational,0
P00954,4.472,997.8,1.518,15.279,1.0,0.167,0.026,0.0,0,204900,6000,0.0,recreational,0
P00955,2.994,1054.3,1.254,11.86,1.0,0.167,0.0,0.0,0,133000,23000,0.0,recreational,0
P00956,6.339,796.6,1.287,15.527,1.333,0.5,0.061,1.676,0,229400,34000,57000.0,recreational,0
P00957,0.428,1153.1,1.837,15.521,1.0,0.167,0.0,0.0,0,15600,13000,0.0,recreational,0
P00958,5.056,1108.8,1.28,16.092,1.0,0.167,0.023,1.818,0,293300,11000,20000.0,recreational,0
P00959,3.033,912.5,1.134,15.299,1.333,0.167,0.09,0.0,0,126500,25000,0.0,recreational,0
P00960,5.367,273.8,1.378,15.953,1.667,0.167,0.022,3.5,0,73700,2000,7000.0,recreational,0
P00961,25.628,1196.0,1.626,36.15,1.402,1.333,0.152,0.694,0,1003352,173000,120000.0,regular,0
P00962,3.072,953.8,1.273,14.86,0.341,0.167,0.0,0.867,0,133900,15000,13000.0,recreational,0
P00963,7.117,1857.3,1.72,34.891,1.032,0.833,0.055,1.21,0,354024,105000,127000.0,regular,0
P00964,3.383,222.9,1.479,13.76,1.362,0.5,0.069,0.176,0,30617,17000,3000.0,recreational,0
P00965,1.128,799.3,0.893,17.265,1.0,0.167,0.241,0.0,0,52500,25000,0.0,recreational,0
P00966,3.889,1095.6,1.32,16.05,1.0,0.333,0.08,1.657,0,185900,35000,58000.0,recreational,0
P00967,5.289,148.3,1.275,15.237,2.0,0.167,0.015,1.0,0,32800,7000,7000.0,recreational,0
P00968,5.95,849.7,1.356,13.786,1.0,0.5,0.111,0.78,0,215400,50000,39000.0,recreational,0
P00969,17.889,220.0,1.53,33.812,1.38,2.167,0.052,0.351,0,126192,37000,13000.0,regular,0
P00970,30.333,1560.7,1.577,36.131,1.26,2.5,0.065,1.526,0,1582626,215000,328000.0,regular,0
P00971,4.667,858.7,1.262,15.383,1.0,0.667,0.092,0.5,0,202712,52000,26000.0,recreational,0
P00972,304.539,3048.8,2.034,128.403,1.907,1.333,0.459,0.0,1,8674231,21000,0.0,problem,1
P00973,0.311,1056.9,2.054,16.698,1.0,0.167,0.0,0.0,0,13200,11000,0.0,recreational,0
P00974,4.122,852.5,1.159,18.919,0.652,0.333,0.038,1.048,0,180800,42000,44000.0,recreational,0
P00975,27.067,1621.5,1.492,37.675,1.634,2.833,0.053,0.526,0,1350657,361000,190000.0,regular,0
P00976,0.894,1266.6,1.171,15.321,1.0,0.167,0.261,1.267,0,45100,15000,19000.0,recreational,0
P00977,0.194,2149.4,1.381,15.993,1.0,0.167,0.4,0.0,0,21000,26000,0.0,recreational,0
P00978,3.928,777.4,1.295,14.629,1.0,0.167,0.01,1.081,0,171600,37000,40000.0,recreational,0
P00979,2.022,1218.5,1.309,17.629,1.833,0.333,0.096,0.0,0,130500,20000,0.0,recreational,0
P00980,3.033,790.5,1.277,13.233,0.391,0.333,0.077,1.474,0,124000,38000,56000.0,recreational,0
P00981,3.344,926.2,1.359,13.741,1.812,0.333,0.047,1.237,0,146595,76000,94000.0,recreational,0
P00982,3.422,1145.7,1.317,14.364,0.983,0.333,0.068,0.0,0,157900,21000,0.0,recreational,0
P00983,20.144,340.6,1.693,34.826,1.618,1.0,0.143,1.25,0,213909,24000,30000.0,regular,0
P00984,115.033,7194.8,2.026,72.212,1.857,0.833,0.326,0.0,0,16387542,224000,0.0,at_risk,1
P00985,1.089,322.4,1.235,10.514,0.917,0.167,0.036,0.0,0,15700,2000,0.0,recreational,0
P00986,3.811,1234.6,1.455,13.051,1.059,0.167,0.0,0.667,0,182725,21000,14000.0,recreational,0
P00987,5.444,1137.5,1.196,14.975,0.826,1.0,0.029,0.542,0,273477,155000,84000.0,recreational,0
P00988,4.589,319.0,1.278,13.83,1.5,0.5,0.017,1.0,0,67800,27000,27000.0,recreational,0
P00989,4.939,1074.2,1.309,14.107,1.294,0.833,0.094,0.0,0,231630,59000,0.0,recreational,0
P00990,3.772,204.4,1.224,15.844,1.0,0.5,0.01,0.913,0,32900,23000,21000.0,recreational,0
P00991,32.939,1728.0,1.53,37.572,1.605,2.667,0.155,1.435,0,1717098,271000,389000.0,regular,0
P00992,0.311,899.2,1.583,13.296,1.0,0.167,0.0,0.0,0,11600,10000,0.0,recreational,0
P00993,4.861,710.5,1.266,15.99,0.692,0.333,0.04,0.85,0,164100,20000,17000.0,recreational,0
P00994,4.9,847.5,1.514,15.136,1.0,0.333,0.032,1.208,0,204300,48000,58000.0,recreational,0
P00995,24.656,3149.9,1.674,36.663,1.223,0.667,0.093,4.786,0,2470667,131000,627000.0,regular,0
P00996,7.428,194.6,1.254,14.912,1.0,0.333,0.073,1.75,0,63826,8000,14000.0,recreational,0
P00997,30.022,3178.9,1.732,33.987,1.618,2.0,0.066,1.848,0,3100020,375000,693000.0,regular,0
P00998,12.172,3018.9,1.687,35.061,1.377,0.667,0.061,2.471,0,1111106,121000,299000.0,regular,0
P00999,4.122,925.7,1.147,16.599,1.0,0.333,0.028,0.943,0,198600,35000,33000.0,recreational,0
P01000,0.428,693.3,1.373,5.427,1.0,0.167,0.0,0.0,0,15900,25000,0.0,recreational,0
P01001,28.739,1504.5,1.58,37.054,1.234,1.833,0.087,0.872,0,1428844,164000,143000.0,regular,0
P01002,2.839,614.0,1.66,13.932,1.0,0.333,0.041,1.733,0,48600,15000,26000.0,recreational,0
P01003,1.867,972.2,1.103,16.139,1.03,0.333,0.0,0.746,0,86600,63000,47000.0,recreational,0
P01004,1.4,138.6,1.301,16.312,1.0,0.167,0.0,0.0,0,9519,2000,0.0,recreational,0
P01005,34.222,292.0,1.411,36.113,1.42,2.0,0.126,1.66,0,346686,50000,83000.0,regular,0
