player_id,age,gender,region,monthly_income_amd,preferred_game,account_created,risk_level,risk_label
P01180,42,M,Yerevan,436572,crash_aviator,2022-11-05,regular,0
P01181,22,M,Yerevan,190220,sports_football,2024-03-12,recreational,0
P01182,40,M,Ararat_region,297272,sports_football,2024-07-06,recreational,0
P01183,40,M,Yerevan,304007,keno_lottery,2024-03-22,at_risk,1
P01184,55,M,Kapan,302269,sports_football,2022-03-22,regular,0
P01185,28,F,Yerevan,217075,sports_basketball,2022-01-07,recreational,0
P01186,35,F,Yerevan,427984,casino_slots,2022-06-06,at_risk,1
P01187,31,M,Other,403264,sports_football,2024-02-18,recreational,0
P01188,26,M,Vanadzor,216531,sports_football,2022-08-25,recreational,0
P01189,32,M,Yerevan,154625,sports_other,2024-04-14,recreational,0
P01190,44,M,Yerevan,234381,sports_basketball,2024-07-20,recreational,0
P01191,36,M,Yerevan,298086,casino_slots,2024-03-02,recreational,0
P01192,53,M,Yerevan,265091,sports_football,2024-07-07,recreational,0
P01193,25,M,Yerevan,578882,sports_other,2023-01-20,at_risk,1
P01194,46,M,Yerevan,85109,sports_football,2022-12-06,recreational,0
P01195,51,M,Yerevan,51764,casino_slots,2024-10-26,recreational,0
P01196,31,M,Yerevan,340559,sports_football,2024-08-10,recreational,0
P01197,50,M,Yerevan,224166,sports_football,2023-07-11,recreational,0
P01198,34,M,Yerevan,411922,crash_aviator,2024-08-04,problem,1
P01199,41,M,Yerevan,424698,sports_football,2022-07-04,regular,0
P01200,46,M,Vanadzor,889959,casino_live,2023-10-03,regular,0
P01201,40,F,Yerevan,364936,sports_football,2023-09-20,recreational,0
P01202,27,F,Lori_region,291217,sports_football,2024-11-27,recreational,0
P01203,31,M,Gyumri,115537,sports_football,2022-11-16,recreational,0
P01204,35,M,Gyumri,123293,poker,2022-10-26,recreational,0
P01205,47,M,Yerevan,66883,sports_basketball,2022-09-19,regular,0
P01206,28,M,Vanadzor,247080,sports_football,2023-05-07,recreational,0
P01207,45,F,Lori_region,313334,casino_slots,2024-02-19,recreational,0
P01208,55,M,Gyumri,326375,sports_basketball,2024-09-10,recreational,0
P01209,36,M,Yerevan,252313,crash_aviator,2024-01-01,recreational,0
P01210,22,M,Yerevan,166655,table_games,2023-05-04,recreational,0
P01211,49,M,Yerevan,135750,casino_slots,2024-07-31,recreational,0
P01212,32,M,Yerevan,119137,sports_other,2024-10-06,recreational,0
P01213,32,F,Yerevan,165877,sports_basketball,2024-04-15,recreational,0
P01214,53,M,Kapan,155725,table_games,2024-09-18,regular,0
P01215,27,M,Yerevan,803006,sports_other,2024-11-17,regular,0
P01216,24,M,Yerevan,93857,sports_football,2023-07-04,recreational,0
P01217,34,F,Ararat_region,248777,keno_lottery,2022-10-01,regular,0
P01218,59,M,Yerevan,87624,keno_lottery,2023-06-19,regular,0
P01219,30,M,Yerevan,334529,sports_other,2024-08-27,regular,0
P01220,41,M,Gyumri,349416,sports_basketball,2023-12-07,at_risk,1
P01221,35,M,Kapan,226041,casino_live,2024-10-26,regular,0
P01222,39,M,Yerevan,112907,crash_aviator,2023-02-09,recreational,0
P01223,32,M,Yerevan,180222,sports_other,2024-03-29,recreational,0
P01224,31,M,Yerevan,137102,sports_basketball,2023-10-17,recreational,0
P01225,39,M,Yerevan,168094,sports_football,2022-04-17,recreational,0
P01226,29,M,Gyumri,2445346,sports_basketball,2023-03-18,problem,1
P01227,46,M,Kapan,196183,sports_football,2022-09-10,recreational,0
P01228,29,M,Yerevan,234954,crash_aviator,2023-11-26,recreational,0
P01229,58,F,Yerevan,252853,sports_football,2022-03-17,at_risk,1
P01230,41,M,Yerevan,174885,sports_basketball,2022-11-02,regular,0
P01231,48,M,Yerevan,177946,crash_aviator,2023-06-02,recreational,0
P01232,38,M,Yerevan,2019654,sports_basketball,2023-03-27,at_risk,1
P01233,33,M,Yerevan,155904,sports_football,2023-02-08,recreational,0
P01234,32,M,Vanadzor,215654,keno_lottery,2024-06-15,recreational,0
P01235,40,M,Yerevan,118956,sports_football,2024-03-09,recreational,0
P01236,35,M,Yerevan,50868,poker,2022-12-03,at_risk,1
P01237,47,M,Yerevan,121273,sports_football,2023-08-21,recreational,0
P01238,46,F,Kapan,591885,sports_basketball,2022-08-21,recreational,0
P01239,45,M,Lori_region,242415,casino_slots,2023-05-22,recreational,0
P01240,46,F,Yerevan,749453,sports_basketball,2024-09-23,regular,0
P01241,43,M,Yerevan,151274,casino_slots,2022-12-25,recreational,0
P01242,35,M,Gyumri,55398,sports_football,2023-02-22,recreational,0
P01243,31,M,Yerevan,154844,casino_slots,2023-11-10,problem,1
P01244,32,M,Yerevan,355315,sports_football,2022-08-14,regular,0
P01245,42,M,Yerevan,202707,crash_aviator,2023-11-25,recreational,0
P01246,29,M,Ararat_region,179064,casino_slots,2024-08-02,recreational,0
P01247,43,F,Yerevan,138080,sports_other,2024-07-26,recreational,0
P01248,27,F,Yerevan,287958,sports_football,2022-04-17,recreational,0
P01249,42,M,Yerevan,140090,sports_other,2023-10-29,recreational,0
P01250,38,M,Yerevan,336797,casino_slots,2023-09-18,regular,0
P01251,30,M,Yerevan,198467,sports_football,2024-01-12,recreational,0
P01252,27,F,Ararat_region,224458,casino_slots,2022-10-09,regular,0
P01253,53,M,Gyumri,115851,sports_football,2023-02-27,recreational,0
P01254,39,M,Yerevan,216673,sports_football,2022-04-20,regular,0
P01255,29,M,Yerevan,459329,casino_live,2022-04-25,recreational,0
P01256,52,M,Vanadzor,313933,sports_football,2022-01-14,recreational,0
P01257,49,M,Gyumri,299811,sports_football,2023-12-18,recreational,0
P01258,43,M,Yerevan,121477,casino_slots,2023-03-22,recreational,0
P01259,28,M,Yerevan,87717,casino_live,2023-11-29,recreational,0
P01260,31,M,Yerevan,540604,sports_football,2022-11-13,regular,0
P01261,23,M,Yerevan,659360,sports_football,2022-09-28,at_risk,1
P01262,29,M,Yerevan,192786,sports_other,2024-03-09,recreational,0
P01263,34,F,Yerevan,149558,casino_slots,2022-06-01,recreational,0
P01264,38,M,Yerevan,86573,sports_other,2024-01-29,recreational,0
P01265,44,M,Kapan,471175,casino_slots,2022-01-20,regular,0
P01266,30,M,Vanadzor,325716,casino_live,2022-06-10,recreational,0
P01267,24,M,Kapan,128177,keno_lottery,2024-11-13,recreational,0
P01268,27,F,Yerevan,122935,sports_basketball,2023-10-05,recreational,0
P01269,43,M,Yerevan,334785,sports_football,2023-10-16,recreational,0
P01270,50,F,Yerevan,130585,sports_football,2022-07-11,recreational,0
P01271,34,M,Yerevan,438117,sports_football,2022-10-23,recreational,0
P01272,36,M,Yerevan,170448,sports_basketball,2024-10-10,recreational,0
P01273,48,M,Yerevan,222039,poker,2022-06-21,regular,0
P01274,35,M,Lori_region,184106,sports_basketball,2024-04-14,recreational,0
P01275,33,M,Ararat_region,148360,sports_football,2023-11-05,recreational,0
P01276,44,F,Yerevan,316101,casino_slots,2024-06-04,recreational,0
P01277,45,F,Gyumri,476409,table_games,2024-06-18,regular,0
P01278,35,M,Yerevan,537890,sports_football,2023-05-21,regular,0
P01279,44,F,Yerevan,197397,crash_aviator,2024-09-03,recreational,0
P01280,30,F,Yerevan,212933,crash_aviator,2024-09-08,regular,0
P01281,36,M,Yerevan,179186,sports_basketball,2022-08-19,recreational,0
P01282,39,M,Yerevan,145490,casino_slots,2023-12-02,recreational,0
P01283,29,M,Yerevan,675024,sports_other,2023-01-12,regular,0
P01284,30,M,Yerevan,510890,sports_football,2022-01-17,regular,0
P01285,33,M,Other,171949,sports_other,2024-10-09,recreational,0
P01286,44,F,Yerevan,113264,sports_football,2022-08-10,recreational,0
P01287,48,M,Yerevan,388921,casino_live,2024-08-08,recreational,0
P01288,48,M,Yerevan,192732,crash_aviator,2022-09-14,recreational,0
P01289,46,M,Yerevan,319519,sports_football,2024-01-12,at_risk,1
P01290,32,M,Yerevan,390639,casino_slots,2024-07-12,recreational,0
P01291,55,M,Yerevan,265417,sports_football,2024-04-03,problem,1
P01292,23,M,Ararat_region,153468,sports_football,2023-11-10,recreational,0
P01293,45,M,Yerevan,243797,casino_slots,2022-10-17,regular,0
P01294,40,M,Yerevan,139259,sports_football,2022-12-09,at_risk,1
P01295,26,M,Yerevan,338401,crash_aviator,2022-10-19,regular,0
P01296,34,M,Kapan,122951,sports_football,2024-11-09,recreational,0
P01297,38,M,Yerevan,135314,crash_aviator,2022-01-29,recreational,0
P01298,27,M,Yerevan,126563,sports_basketball,2023-08-28,recreational,0
P01299,36,M,Other,134212,sports_basketball,2024-08-06,recreational,0
P01300,28,M,Yerevan,197400,casino_live,2022-03-20,problem,1
P01301,40,F,Yerevan,203683,casino_slots,2022-08-11,recreational,0
P01302,41,M,Yerevan,166527,sports_football,2024-09-06,recreational,0
P01303,25,F,Yerevan,184373,crash_aviator,2023-08-25,recreational,0
P01304,37,F,Other,583971,sports_basketball,2022-04-12,recreational,0
P01305,42,M,Yerevan,166530,sports_football,2022-12-06,recreational,0
P01306,23,M,Yerevan,243576,sports_basketball,2024-05-09,recreational,0
P01307,41,M,Yerevan,430970,casino_slots,2022-11-18,regular,0
P01308,45,F,Yerevan,174431,casino_slots,2024-05-15,recreational,0
P01309,53,M,Yerevan,206408,crash_aviator,2023-11-24,recreational,0
P01310,40,M,Ararat_region,181873,casino_slots,2024-05-08,recreational,0
P01311,28,M,Yerevan,199185,sports_football,2022-11-25,recreational,0
P01312,39,M,Ararat_region,134249,sports_football,2022-03-17,recreational,0
P01313,40,M,Vanadzor,140590,sports_football,2024-10-16,recreational,0
P01314,45,M,Yerevan,181529,casino_live,2023-03-01,recreational,0
P01315,51,M,Gyumri,85768,sports_football,2024-03-13,regular,0
P01316,38,F,Gyumri,380312,casino_slots,2022-09-25,recreational,0
P01317,37,M,Yerevan,530270,casino_slots,2024-07-07,recreational,0
P01318,37,M,Yerevan,394326,crash_aviator,2023-11-08,at_risk,1
P01319,35,M,Yerevan,557667,sports_football,2024-04-27,at_risk,1
P01320,40,F,Yerevan,309045,sports_football,2022-05-17,recreational,0
P01321,28,M,Gyumri,127492,poker,2024-09-06,problem,1
P01322,45,F,Yerevan,488704,casino_slots,2023-03-24,regular,0
P01323,41,M,Yerevan,145436,sports_other,2024-07-27,recreational,0
P01324,38,F,Yerevan,565844,casino_live,2023-03-05,recreational,0
P01325,28,M,Yerevan,163830,poker,2022-09-07,recreational,0
P01326,27,M,Vanadzor,283453,sports_football,2022-09-23,recreational,0
P01327,47,M,Vanadzor,308908,poker,2024-10-28,at_risk,1
P01328,53,F,Kapan,539856,sports_football,2022-09-01,recreational,0
P01329,40,F,Yerevan,139321,table_games,2024-01-21,recreational,0
P01330,57,M,Yerevan,322306,sports_football,2022-12-07,recreational,0
P01331,46,M,Kapan,246237,sports_football,2022-02-10,recreational,0
P01332,29,M,Yerevan,356871,sports_football,2024-07-29,regular,0
P01333,38,M,Yerevan,201837,crash_aviator,2023-11-12,recreational,0
P01334,33,M,Yerevan,128953,table_games,2022-05-24,recreational,0
P01335,41,M,Yerevan,49399,sports_football,2024-07-05,recreational,0
P01336,37,M,Yerevan,533482,sports_basketball,2024-02-29,regular,0
P01337,44,M,Yerevan,208823,sports_football,2023-04-28,regular,0
P01338,44,F,Yerevan,323034,sports_football,2022-01-07,recreational,0
P01339,31,M,Ararat_region,214606,crash_aviator,2024-01-24,recreational,0
P01340,37,M,Yerevan,328023,sports_football,2023-10-19,recreational,0
P01341,39,M,Yerevan,268783,keno_lottery,2022-08-08,recreational,0
P01342,41,M,Yerevan,52489,keno_lottery,2024-07-28,recreational,0
P01343,48,M,Yerevan,244791,sports_football,2023-12-20,recreational,0
P01344,28,M,Yerevan,275162,casino_slots,2024-01-01,at_risk,1
P01345,30,M,Lori_region,322293,table_games,2023-10-02,recreational,0
P01346,30,M,Yerevan,241909,crash_aviator,2023-04-02,recreational,0
P01347,47,M,Yerevan,533795,casino_live,2024-04-10,at_risk,1
P01348,44,M,Kapan,157093,sports_football,2023-10-13,recreational,0
P01349,30,M,Yerevan,184769,sports_football,2022-04-01,at_risk,1
P01350,37,M,Yerevan,144968,crash_aviator,2022-07-04,recreational,0
P01351,25,M,Yerevan,99286,sports_basketball,2022-02-18,at_risk,1
P01352,26,M,Yerevan,133993,casino_slots,2022-12-07,recreational,0
P01353,28,M,Yerevan,116314,casino_live,2023-03-23,regular,0
P01354,46,M,Yerevan,118172,sports_other,2024-04-19,regular,0
P01355,43,F,Gyumri,190794,sports_football,2024-06-16,recreational,0
P01356,30,M,Yerevan,235093,sports_basketball,2023-05-09,recreational,0
P01357,32,M,Yerevan,177161,poker,2023-09-28,recreational,0
P01358,28,M,Kapan,140269,sports_basketball,2022-08-17,recreational,0
P01359,29,M,Other,179036,sports_football,2024-11-22,problem,1
P01360,32,M,Yerevan,153601,keno_lottery,2022-04-28,recreational,0
P01361,39,M,Armavir_region,170964,casino_live,2024-06-04,regular,0
P01362,36,M,Vanadzor,174433,casino_slots,2023-10-09,recreational,0
P01363,23,M,Yerevan,84116,crash_aviator,2023-11-19,recreational,0
P01364,28,M,Yerevan,789532,sports_basketball,2022-03-24,problem,1
P01365,43,M,Yerevan,135564,table_games,2022-10-27,recreational,0
P01366,38,M,Yerevan,217258,crash_aviator,2024-10-25,recreational,0
P01367,32,M,Yerevan,280498,sports_football,2022-06-08,recreational,0
P01368,41,M,Yerevan,212065,sports_basketball,2022-12-13,recreational,0
P01369,32,M,Gyumri,268411,sports_football,2024-09-21,recreational,0
P01370,44,M,Yerevan,64048,casino_slots,2022-08-23,recreational,0
P01371,39,F,Yerevan,140686,casino_slots,2024-10-27,recreational,0
P01372,33,F,Ararat_region,542743,casino_slots,2023-09-07,regular,0
P01373,57,F,Other,232194,keno_lottery,2024-06-13,recreational,0
P01374,35,M,Gyumri,453588,sports_other,2024-11-21,recreational,0
P01375,47,M,Yerevan,422060,crash_aviator,2023-04-17,recreational,0
P01376,45,M,Yerevan,209088,casino_slots,2022-12-02,recreational,0
P01377,28,M,Yerevan,240712,casino_slots,2023-07-11,regular,0
P01378,31,M,Yerevan,111468,sports_football,2023-12-04,recreational,0
P01379,51,M,Yerevan,141890,casino_slots,2023-06-05,recreational,0
P01380,33,F,Armavir_region,146765,casino_slots,2024-06-24,recreational,0
P01381,39,M,Yerevan,133798,sports_football,2024-10-10,recreational,0
P01382,31,M,Yerevan,113726,crash_aviator,2024-06-18,recreational,0
P01383,41,M,Yerevan,220026,sports_other,2024-10-06,recreational,0
P01384,31,M,Yerevan,420429,sports_basketball,2022-09-05,recreational,0
P01385,45,M,Yerevan,287030,crash_aviator,2023-02-23,recreational,0
P01386,40,M,Yerevan,153200,sports_basketball,2024-05-17,recreational,0
P01387,42,M,Yerevan,298859,casino_slots,2023-04-06,recreational,0
P01388,47,M,Kapan,214066,casino_slots,2023-07-06,recreational,0
P01389,39,M,Yerevan,176374,sports_football,2024-08-06,recreational,0
P01390,34,M,Yerevan,263200,sports_other,2022-02-03,regular,0
P01391,27,M,Other,162876,sports_football,2022-03-10,recreational,0
P01392,45,M,Yerevan,249258,sports_football,2022-09-16,recreational,0
P01393,48,F,Yerevan,193020,casino_slots,2022-07-25,recreational,0
P01394,54,M,Yerevan,125054,sports_football,2023-04-30,recreational,0
P01395,43,M,Yerevan,122062,keno_lottery,2022-07-30,recreational,0
P01396,28,F,Yerevan,209748,sports_basketball,2023-05-20,recreational,0
P01397,51,M,Yerevan,223025,sports_football,2024-06-09,recreational,0
P01398,33,F,Yerevan,153913,keno_lottery,2024-06-07,recreational,0
P01399,32,M,Yerevan,102202,sports_other,2022-06-07,recreational,0
P01400,41,M,Yerevan,336447,casino_slots,2023-08-15,recreational,0
P01401,31,M,Gyumri,302554,casino_live,2022-10-18,recreational,0
P01402,42,M,Kapan,66638,poker,2024-07-01,recreational,0
P01403,33,M,Yerevan,625493,sports_football,2023-08-14,regular,0
P01404,48,M,Yerevan,302370,sports_football,2024-09-04,at_risk,1
P01405,43,M,Yerevan,197937,table_games,2024-04-11,recreational,0
P01406,28,M,Yerevan,318005,sports_football,2024-08-08,recreational,0
P01407,45,M,Yerevan,411260,casino_live,2024-04-25,recreational,0
P01408,35,M,Vanadzor,511071,casino_slots,2023-02-25,regular,0
P01409,57,M,Yerevan,203054,casino_slots,2024-11-27,recreational,0
P01410,34,F,Yerevan,90481,crash_aviator,2024-05-10,recreational,0
P01411,42,M,Yerevan,83017,table_games,2022-11-28,regular,0
P01412,36,F,Vanadzor,279230,sports_football,2024-06-26,recreational,0
P01413,31,M,Yerevan,352120,casino_slots,2023-04-21,recreational,0
P01414,35,M,Yerevan,119777,casino_live,2022-05-24,recreational,0
P01415,45,M,Other,157286,sports_football,2022-08-25,recreational,0
P01416,34,F,Yerevan,200423,poker,2024-07-26,regular,0
P01417,30,M,Yerevan,134425,sports_other,2024-06-28,recreational,0
P01418,43,F,Yerevan,308104,sports_football,2022-11-12,recreational,0
P01419,32,F,Yerevan,200767,crash_aviator,2023-11-29,recreational,0
P01420,45,M,Yerevan,160512,keno_lottery,2023-09-15,recreational,0
P01421,42,M,Yerevan,1379259,sports_football,2023-07-14,regular,0
P01422,39,M,Yerevan,118408,casino_live,2023-03-27,regular,0
P01423,44,M,Yerevan,513613,sports_football,2023-08-12,at_risk,1
P01424,52,M,Gyumri,149217,sports_football,2024-11-08,regular,0
P01425,40,F,Yerevan,166374,sports_football,2024-08-24,recreational,0
P01426,33,M,Armavir_region,193887,crash_aviator,2024-12-02,recreational,0
P01427,48,M,Other,274583,sports_football,2024-02-24,recreational,0
P01428,43,M,Gyumri,157964,sports_football,2022-07-16,recreational,0
P01429,41,M,Yerevan,149827,casino_live,2022-02-02,recreational,0
P01430,26,F,Yerevan,156556,sports_basketball,2023-07-15,recreational,0
P01431,44,M,Yerevan,104897,sports_football,2024-11-03,recreational,0
P01432,36,F,Yerevan,409188,sports_football,2024-09-18,regular,0
P01433,23,M,Yerevan,207187,crash_aviator,2022-07-19,recreational,0
P01434,22,M,Yerevan,223753,casino_slots,2023-12-03,recreational,0
P01435,32,M,Yerevan,268557,casino_live,2022-05-09,regular,0
P01436,23,M,Yerevan,163452,sports_football,2023-06-12,recreational,0
P01437,38,M,Kapan,324004,sports_other,2022-05-11,recreational,0
P01438,26,F,Yerevan,300020,crash_aviator,2024-07-11,recreational,0
P01439,34,F,Yerevan,654368,sports_football,2022-06-03,regular,0
P01440,33,M,Yerevan,454296,sports_football,2023-05-01,at_risk,1
P01441,29,M,Yerevan,353997,sports_basketball,2023-08-25,recreational,0
P01442,33,F,Yerevan,146191,sports_basketball,2023-05-19,recreational,0
P01443,33,F,Yerevan,162801,sports_football,2023-12-20,recreational,0
P01444,46,M,Yerevan,327179,keno_lottery,2023-03-01,recreational,0
P01445,53,M,Yerevan,464445,sports_other,2022-09-04,regular,0
P01446,48,F,Yerevan,155669,casino_slots,2022-07-24,recreational,0
P01447,28,M,Other,149461,sports_football,2022-01-26,regular,0
P01448,46,M,Gyumri,303432,casino_slots,2023-09-20,at_risk,1
P01449,48,M,Yerevan,127807,casino_slots,2022-09-06,recreational,0
P01450,24,M,Yerevan,1170382,keno_lottery,2022-05-01,at_risk,1
P01451,32,F,Yerevan,263217,sports_basketball,2024-11-14,recreational,0
P01452,44,M,Gyumri,122731,crash_aviator,2023-07-16,recreational,0
P01453,31,M,Yerevan,149575,sports_football,2022-11-17,regular,0
P01454,47,F,Yerevan,121973,casino_slots,2023-08-04,recreational,0
P01455,41,F,Ararat_region,236691,keno_lottery,2024-08-18,at_risk,1
P01456,42,F,Yerevan,165605,casino_slots,2023-01-04,recreational,0
P01457,52,F,Yerevan,314263,casino_live,2023-09-27,recreational,0
P01458,47,M,Yerevan,156786,poker,2023-02-14,regular,0
P01459,27,F,Yerevan,565509,keno_lottery,2024-12-01,recreational,0
P01460,31,F,Yerevan,112315,sports_football,2024-11-20,recreational,0
P01461,40,M,Gyumri,88982,sports_football,2023-03-01,recreational,0
P01462,30,M,Yerevan,418681,casino_slots,2022-01-21,recreational,0
P01463,41,M,Yerevan,348481,table_games,2023-01-21,recreational,0
P01464,40,M,Yerevan,250982,sports_other,2022-03-05,regular,0
P01465,27,M,Lori_region,217810,sports_basketball,2022-06-14,recreational,0
P01466,39,M,Yerevan,357355,casino_slots,2024-02-07,regular,0
P01467,30,M,Yerevan,303936,sports_football,2024-08-15,regular,0
P01468,33,M,Yerevan,94134,sports_football,2023-04-18,recreational,0
P01469,39,M,Yerevan,52038,sports_football,2023-02-11,recreational,0
P01470,47,F,Ararat_region,117989,sports_football,2022-09-04,recreational,0
P01471,28,M,Lori_region,832541,casino_live,2023-05-28,regular,0
P01472,46,M,Kapan,455167,sports_basketball,2022-03-28,recreational,0
P01473,40,M,Kapan,157912,sports_football,2022-06-18,recreational,0
P01474,39,F,Yerevan,178995,casino_slots,2023-03-20,at_risk,1
P01475,34,F,Yerevan,206855,sports_basketball,2023-04-25,recreational,0
P01476,40,M,Yerevan,224180,sports_basketball,2024-11-12,recreational,0
P01477,29,M,Yerevan,721190,sports_football,2022-08-24,problem,1
P01478,33,M,Yerevan,50879,sports_football,2022-12-09,recreational,0
P01479,45,M,Gyumri,872912,casino_live,2022-04-23,recreational,0
P01480,40,M,Yerevan,317093,sports_football,2024-08-25,recreational,0
P01481,42,M,Yerevan,248656,sports_football,2024-06-30,regular,0
P01482,61,M,Yerevan,181945,sports_football,2022-12-19,regular,0
P01483,33,M,Kapan,506322,sports_basketball,2023-06-30,regular,0
P01484,42,M,Gyumri,655967,sports_football,2023-03-18,problem,1
P01485,28,M,Yerevan,188487,sports_basketball,2023-08-28,recreational,0
P01486,52,M,Vanadzor,226359,sports_football,2023-01-20,recreational,0
P01487,35,M,Vanadzor,170136,sports_football,2023-01-01,recreational,0
P01488,37,M,Yerevan,463700,poker,2024-05-15,at_risk,1
P01489,24,M,Vanadzor,581952,sports_football,2022-09-15,at_risk,1
P01490,37,F,Yerevan,213709,sports_football,2023-06-26,recreational,0
P01491,28,M,Yerevan,333400,casino_slots,2023-03-30,regular,0
P01492,55,M,Yerevan,361184,sports_football,2023-02-13,recreational,0
P01493,35,M,Yerevan,80996,crash_aviator,2022-10-02,recreational,0
P01494,29,M,Yerevan,120785,sports_football,2024-01-18,recreational,0
P01495,36,F,Yerevan,356568,sports_other,2024-11-25,at_risk,1
P01496,31,F,Yerevan,124964,keno_lottery,2024-05-23,recreational,0
P01497,22,M,Yerevan,147664,sports_football,2022-02-08,recreational,0
P01498,36,F,Yerevan,862084,sports_football,2024-04-09,at_risk,1
P01499,28,M,Yerevan,167080,casino_slots,2024-03-12,recreational,0
P01500,37,F,Yerevan,72121,table_games,2022-06-03,recreational,0
P01501,50,F,Yerevan,145662,sports_basketball,2024-03-26,recreational,0
P01502,46,M,Kapan,185307,casino_slots,2023-07-27,recreational,0
P01503,48,M,Ararat_region,183608,sports_football,2023-11-04,recreational,0
P01504,38,M,Yerevan,237692,casino_slots,2022-12-29,recreational,0
P01505,36,M,Yerevan,372197,sports_football,2023-03-10,regular,0
P01506,26,F,Yerevan,167929,casino_slots,2023-06-03,recreational,0
P01507,41,M,Other,99130,sports_football,2023-06-17,recreational,0
P01508,49,M,Yerevan,214886,casino_slots,2022-06-28,regular,0
P01509,39,F,Yerevan,131837,sports_football,2023-03-24,recreational,0
P01510,60,M,Yerevan,235975,casino_live,2023-06-10,regular,0
P01511,38,M,Yerevan,423897,casino_live,2022-05-02,regular,0
P01512,48,M,Yerevan,464427,crash_aviator,2024-08-25,at_risk,1
P01513,33,F,Yerevan,271771,table_games,2022-06-29,recreational,0
P01514,33,M,Yerevan,148549,sports_other,2024-05-06,recreational,0
P01515,31,M,Yerevan,692152,casino_slots,2023-12-15,regular,0
P01516,30,M,Yerevan,560551,sports_football,2024-11-18,at_risk,1
P01517,50,F,Yerevan,464641,poker,2023-04-04,problem,1
P01518,26,M,Kapan,243381,casino_slots,2022-07-01,recreational,0
P01519,29,M,Yerevan,128391,sports_other,2023-10-23,recreational,0
P01520,56,F,Lori_region,62714,sports_other,2022-12-27,recreational,0
P01521,47,M,Yerevan,132902,casino_live,2023-10-11,recreational,0
P01522,34,M,Kapan,438458,crash_aviator,2022-09-16,regular,0
P01523,40,M,Armavir_region,293806,crash_aviator,2022-01-04,regular,0
P01524,35,M,Vanadzor,168097,casino_slots,2022-11-02,recreational,0
P01525,46,M,Vanadzor,193339,sports_basketball,2023-12-06,at_risk,1
P01526,31,M,Yerevan,67697,keno_lottery,2022-07-08,recreational,0
P01527,29,M,Yerevan,367007,casino_slots,2024-10-23,recreational,0
P01528,33,M,Yerevan,162229,casino_slots,2022-01-16,recreational,0
P01529,49,M,Yerevan,145211,casino_slots,2022-06-22,recreational,0
P01530,26,M,Other,187130,casino_slots,2023-01-07,regular,0
P01531,46,M,Yerevan,337046,casino_live,2023-02-10,recreational,0
P01532,36,F,Yerevan,279676,casino_slots,2024-03-09,recreational,0
P01533,31,F,Armavir_region,110979,poker,2023-08-31,recreational,0
P01534,50,M,Yerevan,322218,crash_aviator,2024-08-17,recreational,0
P01535,29,F,Yerevan,167406,sports_other,2023-12-08,recreational,0
P01536,45,F,Yerevan,132646,sports_football,2023-03-15,recreational,0
P01537,47,M,Gyumri,155423,casino_slots,2023-11-13,recreational,0
P01538,38,F,Kapan,121669,casino_slots,2022-09-04,recreational,0
P01539,60,F,Yerevan,126756,casino_slots,2022-06-08,regular,0
P01540,28,M,Yerevan,265343,poker,2023-04-14,recreational,0
P01541,30,M,Yerevan,161193,sports_football,2023-12-05,recreational,0
P01542,42,M,Yerevan,245074,sports_football,2024-01-14,recreational,0
P01543,49,M,Yerevan,207797,crash_aviator,2023-04-30,recreational,0
P01544,54,M,Lori_region,236803,keno_lottery,2022-10-28,recreational,0
P01545,51,M,Yerevan,64713,sports_other,2024-07-21,recreational,0
P01546,43,M,Yerevan,166456,sports_football,2023-08-13,regular,0
P01547,50,M,Yerevan,239281,sports_other,2023-08-21,recreational,0
P01548,25,F,Yerevan,95158,sports_other,2024-02-01,recreational,0
P01549,29,M,Yerevan,587581,casino_slots,2024-03-24,problem,1
P01550,26,M,Yerevan,89802,sports_football,2022-06-21,recreational,0
P01551,38,M,Yerevan,181486,sports_football,2023-08-30,recreational,0
P01552,41,M,Armavir_region,402603,casino_slots,2023-03-30,recreational,0
P01553,28,M,Yerevan,265140,casino_slots,2024-10-23,recreational,0
P01554,43,M,Yerevan,71349,casino_slots,2024-02-05,recreational,0
P01555,36,M,Gyumri,465826,sports_basketball,2024-04-08,regular,0
P01556,36,M,Yerevan,447679,sports_basketball,2023-12-19,recreational,0
P01557,40,M,Yerevan,1499668,sports_basketball,2022-06-20,regular,0
P01558,37,M,Yerevan,488083,keno_lottery,2023-04-04,at_risk,1
P01559,36,M,Yerevan,90990,sports_basketball,2022-04-17,recreational,0
P01560,26,M,Yerevan,363434,casino_slots,2023-09-09,regular,0
P01561,27,M,Yerevan,399804,casino_slots,2022-09-04,recreational,0
P01562,25,M,Yerevan,163926,poker,2024-06-15,recreational,0
P01563,30,M,Yerevan,523562,sports_basketball,2022-07-18,regular,0
P01564,46,M,Yerevan,118292,sports_other,2023-02-21,recreational,0
P01565,30,M,Yerevan,587204,crash_aviator,2024-10-22,problem,1
P01566,33,M,Yerevan,51840,sports_football,2022-11-30,recreational,0
P01567,40,F,Lori_region,111921,casino_slots,2023-07-11,recreational,0
P01568,36,M,Yerevan,179450,sports_basketball,2024-12-02,recreational,0
P01569,32,M,Yerevan,150097,table_games,2022-06-14,recreational,0
P01570,41,M,Yerevan,93939,casino_live,2023-05-11,recreational,0
P01571,40,M,Yerevan,140208,sports_football,2023-02-25,recreational,0
P01572,46,M,Yerevan,212254,crash_aviator,2023-03-29,recreational,0
P01573,32,M,Yerevan,172404,casino_live,2024-08-28,recreational,0
